,review_scores_accuracy,review_scores_accuracy,review_scores_location,host_total_listings_count,number_of_reviews,latitude,longitude,availability_60,availability_30,bedrooms,calculated_host_listings_count_entire_homes,accommodates,calculated_host_listings_count_private_rooms,minimum_nights,number_of_reviews_l30d,availability_90,beds,review_scores_rating,maximum_nights,review_scores_cleanliness,review_scores_communication,host_listings_count,review_scores_checkin,availability_365,number_of_reviews_ltm,review_scores_value,calculated_host_listings_count
22537,5.0,5.0,5.0,7.3,1.0,19.41564,-99.1704,55,25,1.0,2.5,3.0,0.7,2.0,0.0,85,2.0,5.0,365,5.0,5.0,6.2,5.0,264,1.0,5.0,4.9
22538,4.5,4.9,5.0,7.3,6.0,19.4309847,-99.1431502,38,17,1.0,12.0,2.0,5.0,2.0,0.0,50,1.0,4.5,730,4.83,4.9,6.2,4.9,59,6.0,4.5,17.0
22539,5.0,5.0,5.0,3.0,2.0,19.3537806,-99.1436911,58,28,1.0,0.0,1.0,3.0,1.0,2.0,88,1.0,5.0,365,5.0,5.0,3.0,5.0,363,2.0,4.8,3.0
22540,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.4,-99.21261381357908,60,30,1.4,1.0,2.9,0.0,1.0,0.0,90,0.0,4.757116810608044,365,4.761881788440568,4.829862595419848,2.0,4.843370556161396,270,0.0,4.725268047982552,1.0
22541,4.56,4.56,4.69,7.3,16.0,19.4309847,-99.1431502,51,22,1.0,12.0,2.0,5.0,2.0,3.0,63,1.0,4.8,730,4.44,4.9,6.2,4.9,72,16.0,4.8,17.0
22542,4.793877426390403,4.793877426390403,4.845981243184297,25.0,0.0,19.4147768,-99.1788282,40,23,1.0,1.0,2.0,1.0,1.0,0.0,58,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,24.0,4.843370556161396,305,0.0,4.725268047982552,2.0
22543,4.33,4.9,4.9,12.0,6.0,19.44403818701799,-99.16330774426883,60,30,1.0,3.0,2.0,2.0,1.0,0.0,67,1.0,4.8,365,4.8,4.83,10.0,4.9,208,6.0,4.67,9.0
22544,4.88,4.88,4.96,4.0,24.0,19.4247613,-99.1692926,36,16,1.0,4.0,3.0,0.0,1.0,2.0,66,2.0,4.71,365,4.71,4.92,4.0,4.92,341,24.0,4.67,4.0
22545,4.29,4.9,4.9,4.0,15.0,19.4023709,-99.2,50,26,1.0,0.0,2.0,2.0,1.0,1.0,78,1.0,4.8,365,4.43,4.9,3.0,4.9,254,15.0,4.8,2.0
22546,5.0,5.0,5.0,5.0,8.0,19.435403509344027,-99.15940621149149,46,25,2.0,1.0,6.0,0.0,1.0,1.0,76,3.0,5.0,1125,5.0,5.0,5.0,5.0,256,8.0,5.0,1.0
22547,4.7,4.7,4.75,12.0,20.0,19.43338,-99.15489,57,27,1.0,8.0,4.0,0.0,1.0,4.0,87,3.0,4.7,365,4.8,4.7,12.0,4.9,362,20.0,4.6,8.0
22548,4.7,4.7,4.9,2.0,10.0,19.354032460371773,-99.15338681049016,57,27,1.0,0.0,3.0,2.0,1.0,1.0,72,2.0,4.6,25,4.6,4.6,2.0,4.6,224,10.0,4.6,2.0
22549,4.96,4.96,4.92,7.0,25.0,19.42403611643393,-99.16104147210716,17,5,2.0,3.0,4.0,0.0,1.6,0.0,37,3.0,4.96,365,4.96,4.88,7.0,4.92,249,25.0,4.96,3.0
22550,4.67,4.67,4.67,7.3,3.0,19.41331712627761,-99.17319763862304,0,0,1.4,15.0,2.9,1.0,1.0,0.0,0,1.9678361335646877,4.8,1125,4.67,4.67,6.2,5.0,0,3.0,4.8,16.0
22551,4.67,4.67,4.67,1.0,3.0,19.3375145,-99.1790229,54,24,1.0,0.0,1.0,1.0,2.0,0.0,84,1.0,4.67,28,5.0,4.67,1.0,4.9,84,3.0,5.0,1.0
22552,5.0,5.0,5.0,4.0,2.0,19.39215329714265,-99.1738398000598,40,18,1.0,1.0,2.0,3.0,1.0,0.0,70,1.0,5.0,365,5.0,5.0,4.0,5.0,250,2.0,5.0,4.0
22553,5.0,5.0,5.0,4.0,4.0,19.3917196,-99.1741127,40,18,1.0,1.0,2.0,3.0,1.0,1.0,70,1.0,5.0,365,5.0,5.0,4.0,5.0,250,4.0,4.75,4.0
22554,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.393516097070545,-99.2,0,0,2.0,1.0,4.0,0.0,1.0,0.0,0,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,266,0.0,4.725268047982552,1.0
22555,4.5,4.9,5.0,2.0,2.0,19.4,-99.14636693894865,22,0,1.0,1.0,2.0,0.0,1.0,0.0,52,1.0,5.0,365,4.8,5.0,1.0,5.0,142,2.0,5.0,1.0
22556,5.0,5.0,5.0,7.3,1.0,19.4145575,-99.176148,59,29,3.0,2.5,6.0,0.0,3.0,0.0,78,0.0,5.0,365,5.0,5.0,6.2,5.0,345,1.0,5.0,4.9
22557,5.0,5.0,5.0,19.0,7.0,19.3984829,-99.1499433,14,14,2.0,9.0,4.0,1.0,1.6,0.0,18,2.0,5.0,365,4.86,5.0,12.0,5.0,18,7.0,5.0,10.0
22558,4.39,4.9,4.9,7.0,18.0,19.3406006,-99.1996229,50,25,1.0,0.0,2.0,4.0,2.0,2.0,80,1.0,4.44,365,4.8,4.9,4.0,4.83,260,18.0,4.5,4.0
22559,4.29,4.9,4.86,7.3,7.0,19.3601662,-99.2,35,5,1.0,2.5,2.0,0.0,1.0,0.0,65,1.0,4.8,365,4.43,4.9,6.2,4.9,340,7.0,4.43,4.9
22560,5.0,5.0,5.0,7.3,3.0,19.3601662,-99.2,35,5,1.0,2.5,2.0,0.0,1.0,0.0,65,1.0,5.0,365,5.0,5.0,6.2,5.0,340,3.0,5.0,4.9
22561,4.793877426390403,4.793877426390403,4.845981243184297,9.0,0.0,19.488726717933424,-99.11914200690433,59,29,1.0,0.0,1.0,0.7,1.6,0.0,89,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,9.0,4.843370556161396,269,0.0,4.725268047982552,9.0
22562,4.83,4.83,4.92,8.0,12.0,19.42432,-99.16771,29,17,1.0,0.0,2.0,0.7,1.0,4.0,36,1.0,4.92,90,4.75,4.92,8.0,5.0,87,12.0,4.92,8.0
22563,5.0,5.0,5.0,1.0,1.0,19.4494,-99.16014,59,29,1.0,0.0,2.0,1.0,1.0,0.0,89,1.0,5.0,365,5.0,5.0,1.0,5.0,269,1.0,5.0,1.0
22564,4.79,4.79,4.86,36.0,14.0,19.4373244,-99.1347844,39,18,1.0,2.5,2.0,0.0,1.0,1.0,69,1.0,4.71,365,4.64,4.86,33.0,4.79,245,14.0,4.79,4.9
22565,4.9,4.9,4.81,2.0,21.0,19.45577660167657,-99.16189067356116,0,0,1.0,0.0,2.0,1.0,1.0,0.9,0,1.0,4.86,6,4.76,4.95,1.0,4.86,0,21.0,4.86,1.0
22566,3.5,4.9,4.9,1.0,2.0,19.3638934,-99.163151,59,29,2.0,1.0,4.0,0.0,1.0,0.0,89,2.0,4.8,60,4.8,4.9,1.0,4.9,89,2.0,4.8,1.0
22567,5.0,5.0,5.0,3.0,5.0,19.391204103996817,-99.13459321333156,46,19,1.0,3.0,2.0,0.0,1.6,1.0,76,1.0,5.0,60,5.0,5.0,3.0,5.0,76,5.0,5.0,3.0
22568,4.86,4.86,5.0,22.0,7.0,19.443848649559456,-99.20240245721486,40,10,2.0,8.0,4.0,0.0,3.0,0.0,70,2.0,4.86,365,4.57,5.0,20.0,4.86,160,7.0,4.86,8.0
22569,5.0,5.0,5.0,4.0,3.0,19.435165806163365,-99.16028029993718,29,0,1.0,3.0,2.0,0.0,1.6,0.0,59,2.0,5.0,60,5.0,5.0,4.0,5.0,149,3.0,5.0,3.0
22570,5.0,5.0,4.6,3.0,5.0,19.481826912416665,-99.14735403670464,55,25,1.0,2.0,2.0,0.0,2.0,0.0,85,1.0,4.8,365,4.8,5.0,3.0,5.0,175,5.0,5.0,2.0
22571,4.65,4.65,4.88,7.3,17.0,19.43260778934062,-99.14569936878128,51,21,1.0,15.0,2.0,1.0,1.0,3.0,81,1.0,4.53,1125,4.8,4.59,6.2,4.65,81,17.0,4.65,16.0
22572,5.0,5.0,5.0,2.0,6.0,19.41144,-99.18791,34,10,1.0,2.0,2.0,0.0,1.6,1.0,64,2.0,5.0,365,5.0,5.0,2.0,5.0,244,6.0,4.83,2.0
22573,5.0,5.0,4.92,1.0,24.0,19.414906215955337,-99.1337913217442,36,20,2.0,1.0,4.0,0.0,2.0,5.0,56,2.0,4.96,365,4.96,5.0,1.0,4.96,226,24.0,5.0,1.0
22574,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.43379224292676,-99.14454817506936,44,19,2.0,1.0,4.0,0.0,1.0,0.0,74,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,349,0.0,4.725268047982552,1.0
22575,5.0,5.0,4.73,2.0,15.0,19.3925691,-99.1891265,60,30,1.0,0.0,2.0,2.0,3.0,1.0,90,1.0,5.0,60,4.67,5.0,2.0,5.0,270,15.0,4.93,2.0
22576,5.0,5.0,5.0,2.0,4.0,19.465348319908,-99.15474830316964,0,0,1.0,1.0,1.0,1.0,1.0,0.0,20,1.0,5.0,365,5.0,5.0,2.0,5.0,108,4.0,5.0,2.0
22577,4.793877426390403,4.793877426390403,4.845981243184297,8.0,0.0,19.4425599,-99.146582,56,26,1.0,0.0,3.0,3.0,1.6,0.0,86,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,3.0,4.843370556161396,361,0.0,4.725268047982552,3.0
22578,5.0,5.0,4.92,1.0,12.0,19.4336392,-99.2117916,46,23,2.0,1.0,4.0,0.0,2.0,3.0,76,2.0,4.92,1125,4.83,4.83,1.0,4.83,166,12.0,4.92,1.0
22579,5.0,5.0,5.0,11.0,1.0,19.4,-99.13389617301635,0,0,1.0,1.0,2.0,2.0,1.6,0.0,16,1.0,5.0,365,5.0,5.0,8.0,5.0,195,1.0,5.0,3.0
22580,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.4,-99.1338854441803,0,0,1.0,1.0,2.0,2.0,1.6,0.0,10,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,8.0,4.843370556161396,189,0.0,4.725268047982552,3.0
22581,4.75,4.75,4.75,36.0,12.0,19.4373244,-99.1347844,44,24,1.0,2.5,2.0,0.0,1.0,1.0,74,1.0,4.58,365,4.75,4.67,33.0,4.9,254,12.0,4.58,4.9
22582,4.97,4.97,5.0,6.0,30.0,19.3543216,-99.1681786,44,24,2.0,2.0,4.0,0.0,1.0,4.0,69,2.0,4.97,365,5.0,4.97,6.0,5.0,155,30.0,4.97,2.0
22583,4.79,4.79,4.82,2.0,28.0,19.379897262673488,-99.2,22,0,1.0,1.0,3.0,0.0,1.0,0.0,51,0.0,4.79,365,4.86,4.82,2.0,4.61,226,28.0,4.93,1.0
22584,4.86,4.86,4.9,15.0,14.0,19.4277835,-99.1752727,9,5,1.0,10.0,2.0,0.0,2.0,1.0,21,1.0,4.71,365,4.79,4.71,14.0,4.93,295,14.0,4.71,10.0
22585,4.75,4.75,4.92,1.0,12.0,19.42520968401223,-99.16825778782368,23,10,3.0,1.0,2.9,0.0,2.0,2.0,52,1.6,4.75,15,4.75,4.83,1.0,4.67,52,12.0,4.83,1.0
22586,4.83,4.83,5.0,5.0,12.0,19.41206,-99.15449,22,2,1.0,0.0,1.0,2.0,1.6,2.0,52,1.0,4.83,365,4.75,4.92,2.0,5.0,52,12.0,4.92,2.0
22587,4.94,4.94,4.97,15.0,32.0,19.4212957,-99.1659204,56,27,2.0,15.0,4.0,0.0,1.0,2.0,86,2.0,4.94,365,4.88,4.97,15.0,5.0,361,32.0,4.91,15.0
22588,4.86,4.86,5.0,15.0,7.0,19.4212957,-99.1659204,59,30,2.0,15.0,4.0,0.0,1.0,0.0,89,2.0,5.0,365,4.86,4.86,15.0,5.0,364,7.0,4.86,15.0
22589,4.88,4.88,4.93,15.0,27.0,19.4212957,-99.1659204,60,30,1.0,15.0,3.0,0.0,1.0,0.9,90,2.0,4.83,365,4.74,4.9,15.0,4.88,365,10.9,4.76,15.0
22590,4.25,4.9,4.75,1.0,4.0,19.3699095,-99.1779871,39,25,1.0,0.0,2.0,1.0,1.0,2.0,69,1.0,4.8,365,4.8,5.0,1.0,4.75,249,4.0,4.5,1.0
22591,4.95,4.95,4.95,2.0,22.0,19.386831893311285,-99.19364221394062,31,4,2.0,1.0,5.0,1.0,3.0,2.0,61,2.0,5.0,730,4.91,4.95,2.0,4.95,336,22.0,4.86,2.0
22592,4.71,4.71,4.86,22.0,7.0,19.4314935,-99.1819303,55,29,3.0,12.0,2.9,5.0,1.0,2.0,79,1.6,4.57,365,4.71,4.71,21.0,5.0,259,7.0,4.43,17.0
22593,5.0,5.0,5.0,1.0,4.0,19.41694676586998,-99.1779962182045,29,14,2.0,1.0,6.0,0.0,2.0,0.0,54,3.0,5.0,28,5.0,5.0,1.0,5.0,54,4.0,4.75,1.0
22594,4.57,4.57,5.0,2.0,7.0,19.41126,-99.16375,12,11,1.0,1.0,3.0,0.0,3.0,2.0,12,2.0,4.57,120,4.8,4.9,1.0,4.9,16,7.0,4.43,1.0
22595,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.3675983,-99.2,59,29,1.0,0.0,2.0,1.0,1.0,0.0,89,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,269,0.0,4.725268047982552,1.0
22596,5.0,5.0,5.0,2.0,1.0,19.396361466217,-99.15157279363076,59,29,1.0,1.0,4.0,0.0,2.0,0.0,89,1.0,5.0,60,5.0,5.0,1.0,5.0,179,1.0,5.0,1.0
22597,5.0,5.0,5.0,2.0,5.0,19.42710523622372,-99.15698077529667,60,30,1.0,0.0,2.0,2.0,1.0,2.0,90,1.0,5.0,365,5.0,5.0,2.0,5.0,270,5.0,4.6,2.0
22598,4.0,4.9,5.0,2.0,2.0,19.42743,-99.15724,60,30,1.0,0.0,1.0,2.0,1.0,0.0,90,1.0,4.5,365,5.0,5.0,2.0,4.9,270,2.0,4.8,2.0
22599,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.41492250254616,-99.1711488204593,60,30,2.0,1.0,3.0,0.0,1.0,0.0,90,0.0,4.757116810608044,365,4.761881788440568,4.829862595419848,1.0,4.843370556161396,269,0.0,4.725268047982552,1.0
22600,4.2,4.9,5.0,2.0,5.0,19.36966,-99.18769,58,28,2.0,2.0,4.0,0.0,2.0,1.0,88,2.0,4.8,1125,4.8,4.9,2.0,4.9,88,5.0,4.8,2.0
22601,4.64,4.64,4.86,15.0,28.0,19.4212957,-99.1659204,60,30,1.0,15.0,3.0,0.0,1.0,0.0,90,2.0,4.46,365,4.54,4.9,15.0,4.82,365,28.0,4.5,15.0
22602,5.0,5.0,4.94,15.0,16.0,19.4212957,-99.1659204,59,29,1.0,15.0,3.0,0.0,1.0,1.0,89,2.0,4.94,365,4.81,5.0,15.0,5.0,364,16.0,4.75,15.0
22603,4.91,4.91,5.0,1.0,23.0,19.4322553392508,-99.1455029461336,37,14,0.0,0.0,2.0,1.0,1.0,2.0,63,1.0,4.96,10,5.0,5.0,1.0,5.0,63,23.0,5.0,1.0
22604,4.0,4.9,5.0,3.0,6.0,19.43389482764764,-99.193321279508,0,0,1.0,1.0,2.0,0.0,1.0,0.0,0,1.0,4.8,365,4.8,4.9,1.0,5.0,170,6.0,4.8,1.0
22605,4.76,4.76,4.8,7.3,25.0,19.406012,-99.1709904,55,25,2.0,2.5,4.0,0.0,1.0,0.0,85,2.0,4.6,365,4.96,4.76,6.2,4.84,360,25.0,4.56,4.9
22606,5.0,5.0,5.0,27.0,2.0,19.366198074027743,-99.2,36,10,3.0,10.0,6.0,0.7,2.0,0.0,66,3.0,4.5,365,4.5,5.0,25.0,5.0,339,2.0,4.5,19.0
22607,5.0,5.0,5.0,7.0,1.0,19.433162034740125,-99.14449874043773,24,17,1.0,6.0,2.0,0.0,1.0,0.0,49,1.0,5.0,365,5.0,5.0,6.0,5.0,229,1.0,5.0,6.0
22608,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.4010793,-99.2,59,29,2.0,1.0,4.0,0.0,1.0,0.0,89,2.0,4.757116810608044,365,4.761881788440568,4.829862595419848,2.0,4.843370556161396,269,0.0,4.725268047982552,1.0
22609,4.96,4.96,4.96,6.0,25.0,19.420296964490547,-99.1682967192731,18,4,2.0,4.0,6.0,0.0,2.0,3.0,41,3.0,4.92,90,4.8,4.8,6.0,4.8,64,25.0,4.96,4.0
22610,5.0,5.0,5.0,19.0,5.0,19.41731,-99.17077,19,0,1.0,9.0,2.0,1.0,1.6,0.0,49,1.0,5.0,365,5.0,5.0,12.0,5.0,228,5.0,4.8,10.0
22611,4.81,4.81,5.0,1.0,27.0,19.3596469,-99.1857087,53,28,1.0,0.0,1.0,1.0,1.0,1.0,83,1.0,4.85,365,4.96,4.85,1.0,4.7,263,27.0,4.93,1.0
22612,4.43,4.9,4.71,2.0,7.0,19.424212,-99.1717367,52,25,1.0,1.0,2.0,0.0,1.0,0.0,82,2.0,4.8,365,4.43,4.9,1.0,4.86,209,7.0,4.8,1.0
22613,5.0,5.0,4.9,1.0,1.0,19.4,-99.2,59,29,1.0,1.0,4.0,0.0,1.0,0.0,89,0.0,5.0,365,5.0,5.0,1.0,5.0,269,1.0,5.0,1.0
22614,5.0,5.0,5.0,1.0,2.0,19.3989232,-99.1531187,0,0,2.0,1.0,6.0,0.0,1.6,0.0,0,0.0,5.0,365,5.0,5.0,1.0,5.0,127,2.0,5.0,1.0
22615,5.0,5.0,5.0,24.0,3.0,19.4073521,-99.16583500000002,54,24,1.0,1.0,2.0,4.0,3.0,0.0,60,1.0,5.0,90,5.0,5.0,12.0,4.67,142,3.0,4.67,5.0
22616,4.93,4.93,4.86,4.0,29.0,19.42563833245146,-99.16891483775368,26,8,1.0,4.0,3.0,0.0,1.0,0.9,56,2.0,4.93,1125,4.97,5.0,4.0,4.93,327,29.0,4.83,4.0
22617,5.0,5.0,4.93,7.3,14.0,19.47762,-99.19011,28,3,1.0,2.5,2.0,0.0,1.0,3.0,58,1.0,4.93,365,4.79,4.93,6.2,4.93,238,14.0,4.86,4.9
22618,4.793877426390403,4.793877426390403,4.845981243184297,5.0,0.0,19.394379327434923,-99.2,59,29,1.0,0.0,1.0,2.0,1.6,0.0,89,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,3.0,4.843370556161396,269,0.0,4.725268047982552,2.0
22619,4.94,4.94,4.94,7.3,17.0,19.4373217,-99.1761391,58,28,2.0,2.5,5.0,0.0,1.0,3.0,88,2.0,4.94,365,4.88,5.0,6.2,4.94,363,17.0,4.88,4.9
22620,5.0,5.0,5.0,2.0,11.0,19.39871,-99.14351,54,26,1.0,1.0,1.0,1.0,2.0,0.0,84,0.0,5.0,365,4.91,5.0,2.0,5.0,359,11.0,4.91,2.0
22621,4.29,4.9,4.71,1.0,7.0,19.41581,-99.15689,26,3,2.0,1.0,4.0,0.0,2.0,0.0,55,2.0,4.8,365,4.8,4.9,1.0,4.9,235,7.0,4.8,1.0
22622,4.4,4.9,4.6,2.0,5.0,19.35598911637718,-99.13461319140168,59,29,3.0,0.0,2.0,1.0,1.0,1.0,89,3.0,4.8,29,4.8,4.8,2.0,4.8,89,5.0,4.4,1.0
22623,5.0,5.0,5.0,1.0,9.0,19.40048208696924,-99.2,7,7,2.0,1.0,4.0,0.0,2.0,3.0,33,3.0,5.0,60,5.0,5.0,1.0,5.0,34,9.0,5.0,1.0
22624,4.93,4.93,4.71,1.0,14.0,19.463033,-99.1606126,32,19,1.0,0.0,1.0,1.0,1.0,4.0,36,1.0,4.93,10,4.93,4.93,1.0,4.79,303,14.0,4.86,1.0
22625,4.86,4.86,5.0,7.3,14.0,19.43031440430036,-99.214567290213,50,20,3.0,2.5,2.9,0.0,1.0,2.0,80,1.6,4.93,730,4.79,4.86,6.2,5.0,292,14.0,4.86,4.9
22626,4.33,4.9,4.67,6.0,3.0,19.4,-99.17178943345937,0,0,1.0,1.0,2.0,0.0,3.0,0.0,0,1.0,4.8,365,4.8,5.0,2.0,5.0,82,3.0,4.8,1.0
22627,5.0,5.0,4.91,2.0,11.0,19.4,-99.15498159766048,60,30,2.0,2.0,6.0,0.0,1.0,1.0,88,0.0,4.91,1125,4.91,5.0,2.0,5.0,178,11.0,4.82,2.0
22628,5.0,5.0,5.0,4.0,20.0,19.420407937168065,-99.16150029748678,21,7,1.4,1.0,2.9,0.0,2.0,3.0,35,1.6,5.0,365,5.0,5.0,3.0,5.0,139,20.0,5.0,1.0
22629,5.0,5.0,5.0,1.0,8.0,19.4061445,-99.1773274,36,11,1.0,1.0,3.0,0.0,1.0,1.0,66,1.0,5.0,365,4.63,5.0,1.0,5.0,246,8.0,4.75,1.0
22630,5.0,5.0,4.9,4.0,1.0,19.4278772,-99.2,1,1,1.0,3.0,2.0,0.0,3.0,0.0,23,0.0,5.0,365,5.0,5.0,3.0,5.0,198,1.0,5.0,3.0
22631,4.83,4.83,4.58,9.0,12.0,19.41723,-99.2,43,20,2.0,1.0,6.0,0.0,1.0,3.0,72,3.0,4.83,365,4.83,4.67,5.0,4.75,249,12.0,4.5,1.0
22632,5.0,5.0,4.88,2.0,16.0,19.4235133,-99.2,38,20,2.0,1.0,4.0,0.0,2.0,4.0,67,2.0,5.0,1125,5.0,5.0,2.0,4.94,155,16.0,4.88,1.0
22633,4.92,4.92,4.9,1.0,39.0,19.4125524,-99.2,33,17,1.0,1.0,3.0,0.0,1.0,4.0,56,2.0,4.97,1125,4.95,4.97,1.0,5.0,138,39.0,4.9,1.0
22634,4.83,4.83,5.0,18.0,12.0,19.4,-99.16456080895044,2,2,1.0,4.0,2.0,4.0,1.0,0.0,4,1.0,4.92,365,5.0,4.92,9.0,4.92,4,12.0,4.92,8.0
22635,5.0,5.0,5.0,2.0,13.0,19.3527135,-99.1628158,18,11,2.0,1.0,5.0,0.0,2.0,1.0,41,3.0,5.0,90,5.0,5.0,2.0,4.92,298,13.0,5.0,1.0
22636,5.0,5.0,5.0,1.0,11.0,19.42672900275289,-99.13647028059016,28,13,1.0,1.0,4.0,0.0,2.0,5.0,55,2.0,5.0,365,4.91,5.0,1.0,5.0,330,11.0,5.0,1.0
22637,4.88,4.88,4.78,4.0,81.0,19.43258530500473,-99.14429023861884,15,7,0.0,3.0,3.0,0.0,1.0,0.9,42,0.0,4.9,365,4.93,4.91,4.0,4.84,212,10.9,4.91,3.0
22638,4.793877426390403,4.793877426390403,4.845981243184297,2.0,0.0,19.41660463482673,-99.1569757461548,28,0,1.0,0.0,1.0,2.0,1.0,0.0,58,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,2.0,4.843370556161396,238,0.0,4.725268047982552,2.0
22639,4.793877426390403,4.793877426390403,4.845981243184297,5.0,0.0,19.41938811145689,-99.1593451,49,25,3.0,2.0,2.9,3.0,1.0,0.0,78,1.6,4.757116810608044,365,4.761881788440568,4.829862595419848,5.0,4.843370556161396,78,0.0,4.725268047982552,5.0
22640,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41824,-99.16699,23,13,1.0,0.0,2.0,0.7,1.0,0.0,49,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,292,0.0,4.725268047982552,11.0
22641,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41703856843812,-99.16592906531312,22,7,1.0,0.0,2.0,0.7,1.0,0.0,40,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,266,0.0,4.725268047982552,11.0
22642,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41834153785663,-99.16534114926272,22,7,1.0,0.0,2.0,0.7,1.0,0.0,40,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,265,0.0,4.725268047982552,11.0
22643,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41705150245652,-99.16725672125024,24,9,1.0,0.0,2.0,0.7,1.0,0.0,45,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,292,0.0,4.725268047982552,11.0
22644,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41859,-99.16703,23,8,1.0,0.0,2.0,0.7,1.0,0.0,44,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,292,0.0,4.725268047982552,11.0
22645,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.418308269992124,-99.1673983000699,27,12,1.0,0.0,2.0,0.7,1.0,0.0,54,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,305,0.0,4.725268047982552,11.0
22646,4.793877426390403,4.793877426390403,4.845981243184297,11.0,0.0,19.41863,-99.16599,27,12,1.0,0.0,2.0,0.7,1.0,0.0,54,1.0,4.757116810608044,365,4.761881788440568,4.829862595419848,11.0,4.843370556161396,305,0.0,4.725268047982552,11.0
22647,4.793877426390403,4.793877426390403,4.845981243184297,1.0,0.0,19.41655,-99.17546,60,30,1.0,1.0,2.0,0.0,3.0,0.0,90,1.0,4.757116810608044,90,4.761881788440568,4.829862595419848,1.0,4.843370556161396,365,0.0,4.725268047982552,1.0
22648,4.63,4.63,4.68,7.3,19.0,19.4337147,-99.1551029,43,23,2.0,2.5,5.0,0.0,2.0,4.0,73,3.0,4.8,365,4.63,4.9,6.2,4.9,335,19.0,4.8,4.9
22649,5.0,5.0,4.7,5.0,10.0,19.3750993,-99.1840168,30,17,1.0,5.0,4.0,0.0,2.0,0.0,48,2.0,4.8,365,4.7,5.0,5.0,4.8,226,10.0,4.8,5.0
22650,4.73,4.73,4.9,7.3,11.0,19.4309847,-99.1431502,49,24,1.0,12.0,2.0,5.0,2.0,1.0,79,0.0,4.45,365,4.45,4.9,6.2,4.9,354,11.0,4.73,17.0
22651,5.0,5.0,5.0,7.3,1.0,19.46430626946673,-99.1448236789227,60,30,3.0,0.0,5.0,0.7,1.6,0.0,90,1.6,5.0,365,4.8,5.0,6.2,5.0,270,1.0,5.0,4.9
22652,4.6,4.6,4.8,27.0,5.0,19.4122,-99.2,52,22,2.0,10.0,6.0,0.7,1.0,0.0,82,3.0,4.6,365,4.6,5.0,25.0,5.0,262,5.0,4.6,19.0
22653,5.0,5.0,5.0,1.0,12.0,19.4418708,-99.2002059,44,25,1.0,1.0,4.0,0.0,2.0,0.9,74,1.0,5.0,28,5.0,4.92,1.0,5.0,74,12.0,5.0,1.0
22654,4.87,4.87,4.9,7.3,52.0,19.43523,-99.18984,55,25,1.0,2.5,2.0,0.0,1.0,5.0,85,1.0,4.85,365,4.73,4.98,6.2,4.96,360,52.0,4.79,4.9
22655,4.6,4.6,4.8,4.0,10.0,19.41022,-99.18977,49,28,2.0,1.0,2.9,0.0,2.0,2.0,79,1.6,4.7,60,4.8,4.7,4.0,4.9,259,10.0,4.6,1.0
22656,4.75,4.75,5.0,4.0,4.0,19.433701691585217,-99.19501149036968,21,2,1.0,1.0,2.0,2.0,2.0,0.0,49,1.0,5.0,365,5.0,4.9,4.0,5.0,182,4.0,5.0,3.0
22657,5.0,5.0,5.0,1.0,1.0,19.39566,-99.2,0,0,1.0,1.0,2.0,0.0,3.0,0.0,0,1.0,5.0,365,5.0,5.0,1.0,5.0,26,1.0,5.0,1.0
22658,3.0,4.9,5.0,22.0,1.0,19.4,-99.19819026217958,23,0,1.4,10.0,1.0,0.7,1.0,0.0,53,1.0,4.8,365,4.8,5.0,22.0,4.9,233,1.0,4.8,22.0
